Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Ruse,Male,(75-79),209.6,301,91.4,22.1,4.1,Significant Increase,43.3,166.3,252.9,43.6,24.6,209.6 (±43.3),91.4 (±43.3),43.6% (±24.6%)
Ruse,Male,(80-84),220.1,296,75.9,23.0,3.3,Significant Increase,45.0,175.1,265.1,34.5,22.8,220.1 (±45.0),75.9 (±45.0),34.5% (±22.8%)
Ruse,Male,(85-89),173.5,236,62.5,18.8,3.3,Significant Increase,36.9,136.6,210.4,36.0,23.8,173.5 (±36.9),62.5 (±36.9),36.0% (±23.8%)
Ruse,Male,(90+),98.7,121,22.3,14.6,1.5,Not Significant,28.5,70.2,127.2,22.6,27.5,98.7 (±28.5),22.3 (±28.5),22.6% (±27.5%)
Ruse,Total,(0-4),10.3,3,-7.3,5.2,-1.4,Not Significant,10.2,0.1,20.5,-70.9,14.5,10.3 (±10.2),-7.3 (±10.2),-70.9% (±14.5%)
Ruse,Total,(10-14),2.3,3,0.7,1.7,0.4,Not Significant,3.2,-0.9,5.5,30.4,75.9,2.3 (±3.2),0.7 (±3.2),30.4% (±75.9%)
Ruse,Total,(15-19),2.6,3,0.4,2.7,0.1,Not Significant,5.3,-2.7,7.9,15.4,77.4,2.6 (±5.3),0.4 (±5.3),15.4% (±77.4%)
Ruse,Total,(20-24),4.7,1,-3.7,4.2,-0.9,Not Significant,8.2,-3.5,12.9,-78.7,13.5,4.7 (±8.2),-3.7 (±8.2),-78.7% (±13.5%)
Ruse,Total,(25-29),4.6,7,2.4,4.5,0.5,Not Significant,8.9,-4.3,13.5,52.2,100.3,4.6 (±8.9),2.4 (±8.9),52.2% (±100.3%)
Ruse,Total,(30-34),14.7,15,0.3,5.8,0.1,Not Significant,11.4,3.3,26.1,2.0,44.5,14.7 (±11.4),0.3 (±11.4),2.0% (±44.5%)
Ruse,Total,(35-39),20.9,15,-5.9,5.5,-1.1,Not Significant,10.8,10.1,31.7,-28.2,24.5,20.9 (±10.8),-5.9 (±10.8),-28.2% (±24.5%)
Ruse,Total,(40-44),40.1,40,-0.1,8.5,-0.0,Not Significant,16.7,23.4,56.8,-0.2,29.4,40.1 (±16.7),-0.1 (±16.7),-0.2% (±29.4%)
Ruse,Total,(45-49),55.9,86,30.1,11.2,2.7,Significant Increase,22.0,33.9,77.9,53.8,43.4,55.9 (±22.0),30.1 (±22.0),53.8% (±43.4%)
Ruse,Total,(5-9),0.3,0,-0.3,1.6,-0.2,Not Significant,3.1,-2.8,3.4,-100.0,0.0,0.3 (±3.1),-0.3 (±3.1),-100.0% (±0.0%)
Ruse,Total,(50-54),87.6,107,19.4,13.7,1.4,Not Significant,26.8,60.8,114.4,22.1,28.6,87.6 (±26.8),19.4 (±26.8),22.1% (±28.6%)
Ruse,Total,(55-59),131.3,168,36.7,19.7,1.9,Not Significant,38.5,92.8,169.8,28.0,29.1,131.3 (±38.5),36.7 (±38.5),28.0% (±29.1%)
Ruse,Total,(60-64),216.7,237,20.3,22.5,0.9,Not Significant,44.2,172.5,260.9,9.4,18.6,216.7 (±44.2),20.3 (±44.2),9.4% (±18.6%)
Ruse,Total,(65-69),322.1,355,32.9,22.1,1.5,Not Significant,43.3,278.8,365.4,10.2,13.0,322.1 (±43.3),32.9 (±43.3),10.2% (±13.0%)
Ruse,Total,(70-74),398.0,578,180.0,29.1,6.2,Significant Increase,57.0,341.0,455.0,45.2,18.2,398.0 (±57.0),180.0 (±57.0),45.2% (±18.2%)
Ruse,Total,(75-79),428.7,596,167.3,34.6,4.8,Significant Increase,67.9,360.8,496.6,39.0,19.0,428.7 (±67.9),167.3 (±67.9),39.0% (±19.0%)
Ruse,Total,(80-84),516.3,620,103.7,37.8,2.7,Significant Increase,74.2,442.1,590.5,20.1,15.1,516.3 (±74.2),103.7 (±74.2),20.1% (±15.1%)
Ruse,Total,(85-89),456.7,580,123.3,32.4,3.8,Significant Increase,63.6,393.1,520.3,27.0,15.5,456.7 (±63.6),123.3 (±63.6),27.0% (±15.5%)
Ruse,Total,(90+),264.3,305,40.7,24.1,1.7,Not Significant,47.2,217.1,311.5,15.4,17.5,264.3 (±47.2),40.7 (±47.2),15.4% (±17.5%)
Shumen,Female,(0-4),-0.5,6,6.5,3.0,2.2,Significant Increase,5.9,-6.4,5.4,-1300.0,-1311.1,-0.5 (±5.9),6.5 (±5.9),-1300.0% (±-1311.1%)
Shumen,Female,(10-14),2.0,3,1.0,1.3,0.8,Not Significant,2.5,-0.5,4.5,50.0,83.3,2.0 (±2.5),1.0 (±2.5),50.0% (±83.3%)
Shumen,Female,(15-19),0.6,0,-0.6,1.6,-0.4,Not Significant,3.1,-2.5,3.7,-100.0,0.0,0.6 (±3.1),-0.6 (±3.1),-100.0% (±0.0%)
Shumen,Female,(20-24),2.3,0,-2.3,1.7,-1.4,Not Significant,3.2,-0.9,5.5,-100.0,0.0,2.3 (±3.2),-2.3 (±3.2),-100.0% (±0.0%)
Shumen,Female,(25-29),2.6,2,-0.6,1.7,-0.4,Not Significant,3.2,-0.6,5.8,-23.1,42.4,2.6 (±3.2),-0.6 (±3.2),-23.1% (±42.4%)
Shumen,Female,(30-34),2.4,3,0.6,1.8,0.3,Not Significant,3.6,-1.2,6.0,25.0,75.0,2.4 (±3.6),0.6 (±3.6),25.0% (±75.0%)
Shumen,Female,(35-39),6.4,6,-0.4,3.3,-0.1,Not Significant,6.5,-0.1,12.9,-6.2,47.3,6.4 (±6.5),-0.4 (±6.5),-6.2% (±47.3%)
Shumen,Female,(40-44),4.2,8,3.8,4.1,0.9,Not Significant,8.1,-3.9,12.3,90.5,125.5,4.2 (±8.1),3.8 (±8.1),90.5% (±125.5%)
Shumen,Female,(45-49),14.0,16,2.0,5.8,0.3,Not Significant,11.4,2.6,25.4,14.3,51.3,14.0 (±11.4),2.0 (±11.4),14.3% (±51.3%)
Shumen,Female,(5-9),0.7,0,-0.7,0.9,-0.8,Not Significant,1.8,-1.1,2.5,-100.0,0.0,0.7 (±1.8),-0.7 (±1.8),-100.0% (±0.0%)
Shumen,Female,(50-54),19.7,31,11.3,7.3,1.6,Not Significant,14.3,5.4,34.0,57.4,66.2,19.7 (±14.3),11.3 (±14.3),57.4% (±66.2%)
Shumen,Female,(55-59),41.4,50,8.6,9.2,0.9,Not Significant,18.1,23.3,59.5,20.8,36.8,41.4 (±18.1),8.6 (±18.1),20.8% (±36.8%)
Shumen,Female,(60-64),42.8,83,40.2,12.3,3.3,Significant Increase,24.2,18.6,67.0,93.9,70.0,42.8 (±24.2),40.2 (±24.2),93.9% (±70.0%)
Shumen,Female,(65-69),76.5,113,36.5,12.9,2.8,Significant Increase,25.3,51.2,101.8,47.7,36.7,76.5 (±25.3),36.5 (±25.3),47.7% (±36.7%)
Shumen,Female,(70-74),132.9,155,22.1,17.2,1.3,Not Significant,33.7,99.2,166.6,16.6,23.6,132.9 (±33.7),22.1 (±33.7),16.6% (±23.6%)
Shumen,Female,(75-79),167.5,203,35.5,19.3,1.8,Not Significant,37.7,129.8,205.2,21.2,22.3,167.5 (±37.7),35.5 (±37.7),21.2% (±22.3%)
Shumen,Female,(80-84),195.0,241,46.0,21.4,2.1,Significant Increase,42.0,153.0,237.0,23.6,21.9,195.0 (±42.0),46.0 (±42.0),23.6% (±21.9%)
Shumen,Female,(85-89),177.3,236,58.7,18.2,3.2,Significant Increase,35.7,141.6,213.0,33.1,22.3,177.3 (±35.7),58.7 (±35.7),33.1% (±22.3%)
Shumen,Female,(90+),117.5,124,6.5,16.9,0.4,Not Significant,33.2,84.3,150.7,5.5,23.2,117.5 (±33.2),6.5 (±33.2),5.5% (±23.2%)
Shumen,Male,(0-4),1.4,4,2.6,2.6,1.0,Not Significant,5.0,-3.6,6.4,185.7,223.2,1.4 (±5.0),2.6 (±5.0),185.7% (±223.2%)
Shumen,Male,(10-14),1.1,2,0.9,1.3,0.7,Not Significant,2.5,-1.4,3.6,81.8,126.2,1.1 (±2.5),0.9 (±2.5),81.8% (±126.2%)
Shumen,Male,(15-19),2.8,2,-0.8,2.3,-0.3,Not Significant,4.6,-1.8,7.4,-28.6,44.4,2.8 (±4.6),-0.8 (±4.6),-28.6% (±44.4%)
Shumen,Male,(20-24),2.1,2,-0.1,1.9,-0.1,Not Significant,3.7,-1.6,5.8,-4.8,60.7,2.1 (±3.7),-0.1 (±3.7),-4.8% (±60.7%)
Shumen,Male,(25-29),1.6,6,4.4,3.1,1.4,Not Significant,6.0,-4.4,7.6,275.0,296.1,1.6 (±6.0),4.4 (±6.0),275.0% (±296.1%)
Shumen,Male,(30-34),11.6,5,-6.6,4.0,-1.6,Not Significant,7.9,3.7,19.5,-56.9,17.5,11.6 (±7.9),-6.6 (±7.9),-56.9% (±17.5%)
Shumen,Male,(35-39),10.5,8,-2.5,4.2,-0.6,Not Significant,8.3,2.2,18.8,-23.8,33.6,10.5 (±8.3),-2.5 (±8.3),-23.8% (±33.6%)
Shumen,Male,(40-44),13.2,23,9.8,6.8,1.4,Not Significant,13.4,-0.2,26.6,74.2,87.7,13.2 (±13.4),9.8 (±13.4),74.2% (±87.7%)
Shumen,Male,(45-49),35.2,38,2.8,8.7,0.3,Not Significant,17.0,18.2,52.2,8.0,35.2,35.2 (±17.0),2.8 (±17.0),8.0% (±35.2%)
Shumen,Male,(5-9),1.1,2,0.9,1.3,0.7,Not Significant,2.5,-1.4,3.6,81.8,126.2,1.1 (±2.5),0.9 (±2.5),81.8% (±126.2%)
Shumen,Male,(50-54),53.2,62,8.8,10.6,0.8,Not Significant,20.8,32.4,74.0,16.5,32.7,53.2 (±20.8),8.8 (±20.8),16.5% (±32.7%)
Shumen,Male,(55-59),79.9,89,9.1,13.0,0.7,Not Significant,25.4,54.5,105.3,11.4,26.9,79.9 (±25.4),9.1 (±25.4),11.4% (±26.9%)
Shumen,Male,(60-64),125.7,137,11.3,16.2,0.7,Not Significant,31.7,94.0,157.4,9.0,22.0,125.7 (±31.7),11.3 (±31.7),9.0% (±22.0%)
Shumen,Male,(65-69),165.5,176,10.5,20.0,0.5,Not Significant,39.2,126.3,204.7,6.3,20.3,165.5 (±39.2),10.5 (±39.2),6.3% (±20.3%)
Shumen,Male,(70-74),187.1,246,58.9,17.9,3.3,Significant Increase,35.1,152.0,222.2,31.5,20.8,187.1 (±35.1),58.9 (±35.1),31.5% (±20.8%)
Shumen,Male,(75-79),134.3,194,59.7,18.6,3.2,Significant Increase,36.5,97.8,170.8,44.5,30.9,134.3 (±36.5),59.7 (±36.5),44.5% (±30.9%)
Shumen,Male,(80-84),152.5,159,6.5,19.4,0.3,Not Significant,38.0,114.5,190.5,4.3,20.8,152.5 (±38.0),6.5 (±38.0),4.3% (±20.8%)
Shumen,Male,(85-89),125.1,146,20.9,15.5,1.3,Not Significant,30.5,94.6,155.6,16.7,22.9,125.1 (±30.5),20.9 (±30.5),16.7% (±22.9%)
Shumen,Male,(90+),51.4,82,30.6,9.2,3.3,Significant Increase,18.1,33.3,69.5,59.5,41.5,51.4 (±18.1),30.6 (±18.1),59.5% (±41.5%)
Shumen,Total,(0-4),0.9,10,9.1,4.0,2.3,Significant Increase,7.9,-7.0,8.8,1011.1,997.5,0.9 (±7.9),9.1 (±7.9),1011.1% (±997.5%)
Shumen,Total,(10-14),3.1,5,1.9,1.8,1.0,Not Significant,3.6,-0.5,6.7,61.3,86.7,3.1 (±3.6),1.9 (±3.6),61.3% (±86.7%)
Shumen,Total,(15-19),3.4,2,-1.4,3.0,-0.5,Not Significant,5.8,-2.4,9.2,-41.2,37.1,3.4 (±5.8),-1.4 (±5.8),-41.2% (±37.1%)
Shumen,Total,(20-24),4.4,2,-2.4,2.5,-1.0,Not Significant,4.9,-0.5,9.3,-54.5,24.0,4.4 (±4.9),-2.4 (±4.9),-54.5% (±24.0%)
Shumen,Total,(25-29),4.2,8,3.8,3.6,1.1,Not Significant,7.0,-2.8,11.2,90.5,119.1,4.2 (±7.0),3.8 (±7.0),90.5% (±119.1%)
Shumen,Total,(30-34),14.0,8,-6.0,4.3,-1.4,Not Significant,8.3,5.7,22.3,-42.9,21.2,14.0 (±8.3),-6.0 (±8.3),-42.9% (±21.2%)
Shumen,Total,(35-39),16.9,14,-2.9,5.3,-0.5,Not Significant,10.4,6.5,27.3,-17.2,31.5,16.9 (±10.4),-2.9 (±10.4),-17.2% (±31.5%)
Shumen,Total,(40-44),17.4,31,13.6,7.7,1.8,Not Significant,15.1,2.3,32.5,78.2,82.8,17.4 (±15.1),13.6 (±15.1),78.2% (±82.8%)
Shumen,Total,(45-49),49.2,54,4.8,10.5,0.5,Not Significant,20.6,28.6,69.8,9.8,32.4,49.2 (±20.6),4.8 (±20.6),9.8% (±32.4%)
Shumen,Total,(5-9),1.8,2,0.2,1.6,0.1,Not Significant,3.1,-1.3,4.9,11.1,70.3,1.8 (±3.1),0.2 (±3.1),11.1% (±70.3%)
Shumen,Total,(50-54),72.9,93,20.1,12.9,1.6,Not Significant,25.2,47.7,98.1,27.6,32.8,72.9 (±25.2),20.1 (±25.2),27.6% (±32.8%)
Shumen,Total,(55-59),121.3,139,17.7,15.3,1.2,Not Significant,30.1,91.2,151.4,14.6,22.8,121.3 (±30.1),17.7 (±30.1),14.6% (±22.8%)
Shumen,Total,(60-64),168.5,220,51.5,20.7,2.5,Significant Increase,40.6,127.9,209.1,30.6,25.4,168.5 (±40.6),51.5 (±40.6),30.6% (±25.4%)
Shumen,Total,(65-69),242.0,289,47.0,24.1,2.0,Not Significant,47.2,194.8,289.2,19.4,19.5,242.0 (±47.2),47.0 (±47.2),19.4% (±19.5%)
Shumen,Total,(70-74),320.0,401,81.0,24.0,3.4,Significant Increase,47.0,273.0,367.0,25.3,16.0,320.0 (±47.0),81.0 (±47.0),25.3% (±16.0%)
Shumen,Total,(75-79),301.8,397,95.2,25.9,3.7,Significant Increase,50.8,251.0,352.6,31.5,18.9,301.8 (±50.8),95.2 (±50.8),31.5% (±18.9%)
Shumen,Total,(80-84),347.5,400,52.5,30.4,1.7,Not Significant,59.5,288.0,407.0,15.1,16.8,347.5 (±59.5),52.5 (±59.5),15.1% (±16.8%)
Shumen,Total,(85-89),302.4,382,79.6,23.1,3.4,Significant Increase,45.2,257.2,347.6,26.3,16.4,302.4 (±45.2),79.6 (±45.2),26.3% (±16.4%)
Shumen,Total,(90+),168.9,206,37.1,18.4,2.0,Significant Increase,36.0,132.9,204.9,22.0,21.5,168.9 (±36.0),37.1 (±36.0),22.0% (±21.5%)
Silistra,Female,(0-4),0.2,4,3.8,2.0,1.9,Not Significant,3.9,-3.7,4.1,1900.0,1902.4,0.2 (±3.9),3.8 (±3.9),1900.0% (±1902.4%)
Silistra,Female,(10-14),-0.5,0,0.5,0.9,0.5,Not Significant,1.8,-2.3,1.3,-100.0,0.0,-0.5 (±1.8),0.5 (±1.8),-100.0% (±0.0%)
Silistra,Female,(15-19),3.8,0,-3.8,1.7,-2.2,Significant Decrease,3.3,0.5,7.1,-100.0,0.0,3.8 (±3.3),-3.8 (±3.3),-100.0% (±0.0%)
Silistra,Female,(20-24),1.9,2,0.1,1.4,0.1,Not Significant,2.8,-0.9,4.7,5.3,62.7,1.9 (±2.8),0.1 (±2.8),5.3% (±62.7%)
Silistra,Female,(25-29),0.7,2,1.3,1.5,0.9,Not Significant,2.8,-2.1,3.5,185.7,228.6,0.7 (±2.8),1.3 (±2.8),185.7% (±228.6%)
Silistra,Female,(30-34),0.6,3,2.4,1.9,1.3,Not Significant,3.7,-3.1,4.3,400.0,430.2,0.6 (±3.7),2.4 (±3.7),400.0% (±430.2%)
Silistra,Female,(35-39),3.8,3,-0.8,2.5,-0.3,Not Significant,4.8,-1.0,8.6,-21.1,44.0,3.8 (±4.8),-0.8 (±4.8),-21.1% (±44.0%)
Silistra,Female,(40-44),3.3,9,5.7,3.5,1.6,Not Significant,6.8,-3.5,10.1,172.7,183.6,3.3 (±6.8),5.7 (±6.8),172.7% (±183.6%)
Silistra,Female,(45-49),2.7,12,9.3,4.1,2.2,Significant Increase,8.1,-5.4,10.8,344.4,333.3,2.7 (±8.1),9.3 (±8.1),344.4% (±333.3%)
Silistra,Female,(5-9),0.5,0,-0.5,0.6,-0.8,Not Significant,1.3,-0.8,1.8,-100.0,0.0,0.5 (±1.3),-0.5 (±1.3),-100.0% (±0.0%)
Silistra,Female,(50-54),12.6,24,11.4,5.3,2.1,Significant Increase,10.4,2.2,23.0,90.5,86.2,12.6 (±10.4),11.4 (±10.4),90.5% (±86.2%)
Silistra,Female,(55-59),16.0,33,17.0,7.0,2.4,Significant Increase,13.7,2.3,29.7,106.3,95.2,16.0 (±13.7),17.0 (±13.7),106.3% (±95.2%)
Silistra,Female,(60-64),39.3,51,11.7,8.4,1.4,Not Significant,16.5,22.8,55.8,29.8,38.4,39.3 (±16.5),11.7 (±16.5),29.8% (±38.4%)
Silistra,Female,(65-69),52.3,75,22.7,12.0,1.9,Not Significant,23.6,28.7,75.9,43.4,44.6,52.3 (±23.6),22.7 (±23.6),43.4% (±44.6%)
Silistra,Female,(70-74),83.1,127,43.9,13.9,3.2,Significant Increase,27.2,55.9,110.3,52.8,37.7,83.1 (±27.2),43.9 (±27.2),52.8% (±37.7%)
Silistra,Female,(75-79),123.1,160,36.9,15.4,2.4,Significant Increase,30.2,92.9,153.3,30.0,25.6,123.1 (±30.2),36.9 (±30.2),30.0% (±25.6%)
Silistra,Female,(80-84),142.8,164,21.2,18.1,1.2,Not Significant,35.4,107.4,178.2,14.8,22.8,142.8 (±35.4),21.2 (±35.4),14.8% (±22.8%)
Silistra,Female,(85-89),123.6,136,12.4,15.6,0.8,Not Significant,30.6,93.0,154.2,10.0,21.8,123.6 (±30.6),12.4 (±30.6),10.0% (±21.8%)
Silistra,Female,(90+),63.8,73,9.2,12.1,0.8,Not Significant,23.7,40.1,87.5,14.4,31.0,63.8 (±23.7),9.2 (±23.7),14.4% (±31.0%)
Silistra,Male,(0-4),3.9,3,-0.9,2.8,-0.3,Not Significant,5.5,-1.6,9.4,-23.1,45.0,3.9 (±5.5),-0.9 (±5.5),-23.1% (±45.0%)
Silistra,Male,(10-14),1.4,1,-0.4,1.2,-0.3,Not Significant,2.4,-1.0,3.8,-28.6,45.1,1.4 (±2.4),-0.4 (±2.4),-28.6% (±45.1%)
Silistra,Male,(15-19),1.1,2,0.9,1.6,0.6,Not Significant,3.1,-2.0,4.2,81.8,134.2,1.1 (±3.1),0.9 (±3.1),81.8% (±134.2%)
Silistra,Male,(20-24),4.8,4,-0.8,2.4,-0.3,Not Significant,4.7,0.1,9.5,-16.7,41.2,4.8 (±4.7),-0.8 (±4.7),-16.7% (±41.2%)
Silistra,Male,(25-29),3.3,3,-0.3,2.6,-0.1,Not Significant,5.2,-1.9,8.5,-9.1,55.6,3.3 (±5.2),-0.3 (±5.2),-9.1% (±55.6%)
Silistra,Male,(30-34),4.9,6,1.1,2.5,0.4,Not Significant,4.9,0.0,9.8,22.4,61.2,4.9 (±4.9),1.1 (±4.9),22.4% (±61.2%)
Silistra,Male,(35-39),5.9,7,1.1,4.3,0.3,Not Significant,8.3,-2.4,14.2,18.6,69.3,5.9 (±8.3),1.1 (±8.3),18.6% (±69.3%)
Silistra,Male,(40-44),9.1,14,4.9,5.7,0.9,Not Significant,11.1,-2.0,20.2,53.8,84.5,9.1 (±11.1),4.9 (±11.1),53.8% (±84.5%)
Silistra,Male,(45-49),12.5,20,7.5,7.5,1.0,Not Significant,14.6,-2.1,27.1,60.0,86.2,12.5 (±14.6),7.5 (±14.6),60.0% (±86.2%)
Silistra,Male,(5-9),-0.4,1,1.4,0.6,2.2,Significant Increase,1.3,-1.7,0.9,-350.0,-361.1,-0.4 (±1.3),1.4 (±1.3),-350.0% (±-361.1%)
Silistra,Male,(50-54),38.4,46,7.6,8.9,0.9,Not Significant,17.5,20.9,55.9,19.8,37.5,38.4 (±17.5),7.6 (±17.5),19.8% (±37.5%)
Silistra,Male,(55-59),64.4,80,15.6,11.9,1.3,Not Significant,23.3,41.1,87.7,24.2,33.0,64.4 (±23.3),15.6 (±23.3),24.2% (±33.0%)
Silistra,Male,(60-64),81.8,107,25.2,14.5,1.7,Not Significant,28.5,53.3,110.3,30.8,33.8,81.8 (±28.5),25.2 (±28.5),30.8% (±33.8%)
Silistra,Male,(65-69),107.3,131,23.7,15.7,1.5,Not Significant,30.7,76.6,138.0,22.1,27.2,107.3 (±30.7),23.7 (±30.7),22.1% (±27.2%)
Silistra,Male,(70-74),140.3,198,57.7,16.3,3.5,Significant Increase,32.0,108.3,172.3,41.1,26.2,140.3 (±32.0),57.7 (±32.0),41.1% (±26.2%)
Silistra,Male,(75-79),183.0,197,14.0,17.4,0.8,Not Significant,34.1,148.9,217.1,7.7,17.0,183.0 (±34.1),14.0 (±34.1),7.7% (±17.0%)
Silistra,Male,(80-84),116.4,120,3.6,15.0,0.2,Not Significant,29.5,86.9,145.9,3.1,20.9,116.4 (±29.5),3.6 (±29.5),3.1% (±20.9%)
Silistra,Male,(85-89),74.5,112,37.5,11.5,3.3,Significant Increase,22.5,52.0,97.0,50.3,34.8,74.5 (±22.5),37.5 (±22.5),50.3% (±34.8%)
Silistra,Male,(90+),30.0,42,12.0,8.6,1.4,Not Significant,16.9,13.1,46.9,40.0,50.4,30.0 (±16.9),12.0 (±16.9),40.0% (±50.4%)
Silistra,Total,(0-4),4.1,7,2.9,3.1,0.9,Not Significant,6.2,-2.1,10.3,70.7,102.7,4.1 (±6.2),2.9 (±6.2),70.7% (±102.7%)
Silistra,Total,(10-14),0.9,1,0.1,1.5,0.1,Not Significant,3.0,-2.1,3.9,11.1,85.5,0.9 (±3.0),0.1 (±3.0),11.1% (±85.5%)
Silistra,Total,(15-19),4.9,2,-2.9,2.5,-1.2,Not Significant,4.9,-0.0,9.8,-59.2,20.4,4.9 (±4.9),-2.9 (±4.9),-59.2% (±20.4%)
Silistra,Total,(20-24),6.7,6,-0.7,3.1,-0.2,Not Significant,6.0,0.7,12.7,-10.4,42.4,6.7 (±6.0),-0.7 (±6.0),-10.4% (±42.4%)
Silistra,Total,(25-29),4.0,5,1.0,2.9,0.3,Not Significant,5.8,-1.8,9.8,25.0,74.0,4.0 (±5.8),1.0 (±5.8),25.0% (±74.0%)
Silistra,Total,(30-34),5.5,9,3.5,3.1,1.1,Not Significant,6.0,-0.5,11.5,63.6,85.3,5.5 (±6.0),3.5 (±6.0),63.6% (±85.3%)
Silistra,Total,(35-39),9.7,10,0.3,4.9,0.1,Not Significant,9.7,0.0,19.4,3.1,51.6,9.7 (±9.7),0.3 (±9.7),3.1% (±51.6%)
Silistra,Total,(40-44),12.4,23,10.6,6.7,1.6,Not Significant,13.1,-0.7,25.5,85.5,95.3,12.4 (±13.1),10.6 (±13.1),85.5% (±95.3%)
Silistra,Total,(45-49),15.2,32,16.8,9.0,1.9,Not Significant,17.7,-2.5,32.9,110.5,113.2,15.2 (±17.7),16.8 (±17.7),110.5% (±113.2%)
Silistra,Total,(5-9),0.1,1,0.9,0.9,1.0,Not Significant,1.8,-1.7,1.9,900.0,947.4,0.1 (±1.8),0.9 (±1.8),900.0% (±947.4%)
Silistra,Total,(50-54),51.0,70,19.0,10.9,1.7,Not Significant,21.4,29.6,72.4,37.3,40.6,51.0 (±21.4),19.0 (±21.4),37.3% (±40.6%)
Silistra,Total,(55-59),80.4,113,32.6,13.9,2.3,Significant Increase,27.3,53.1,107.7,40.5,35.6,80.4 (±27.3),32.6 (±27.3),40.5% (±35.6%)
Silistra,Total,(60-64),121.1,158,36.9,15.8,2.3,Significant Increase,30.9,90.2,152.0,30.5,26.6,121.1 (±30.9),36.9 (±30.9),30.5% (±26.6%)
Silistra,Total,(65-69),159.6,206,46.4,19.2,2.4,Significant Increase,37.6,122.0,197.2,29.1,24.6,159.6 (±37.6),46.4 (±37.6),29.1% (±24.6%)
Silistra,Total,(70-74),223.4,325,101.6,19.9,5.1,Significant Increase,39.0,184.4,262.4,45.5,21.6,223.4 (±39.0),101.6 (±39.0),45.5% (±21.6%)
Silistra,Total,(75-79),306.1,357,50.9,23.4,2.2,Significant Increase,45.9,260.2,352.0,16.6,15.2,306.1 (±45.9),50.9 (±45.9),16.6% (±15.2%)
Silistra,Total,(80-84),259.2,284,24.8,22.1,1.1,Not Significant,43.3,215.9,302.5,9.6,15.7,259.2 (±43.3),24.8 (±43.3),9.6% (±15.7%)
Silistra,Total,(85-89),198.1,248,49.9,20.2,2.5,Significant Increase,39.6,158.5,237.7,25.2,20.9,198.1 (±39.6),49.9 (±39.6),25.2% (±20.9%)
Silistra,Total,(90+),93.8,115,21.2,14.9,1.4,Not Significant,29.1,64.7,122.9,22.6,29.0,93.8 (±29.1),21.2 (±29.1),22.6% (±29.0%)
Sliven,Female,(0-4),16.3,16,-0.3,4.7,-0.1,Not Significant,9.2,7.1,25.5,-1.8,35.5,16.3 (±9.2),-0.3 (±9.2),-1.8% (±35.5%)
Sliven,Female,(10-14),1.0,0,-1.0,0.9,-1.1,Not Significant,1.8,-0.8,2.8,-100.0,0.0,1.0 (±1.8),-1.0 (±1.8),-100.0% (±0.0%)
Sliven,Female,(15-19),4.4,3,-1.4,2.0,-0.7,Not Significant,3.9,0.5,8.3,-31.8,32.1,4.4 (±3.9),-1.4 (±3.9),-31.8% (±32.1%)
Sliven,Female,(20-24),1.1,2,0.9,2.1,0.4,Not Significant,4.0,-2.9,5.1,81.8,142.6,1.1 (±4.0),0.9 (±4.0),81.8% (±142.6%)
Sliven,Female,(25-29),2.7,1,-1.7,2.6,-0.6,Not Significant,5.2,-2.5,7.9,-63.0,24.3,2.7 (±5.2),-1.7 (±5.2),-63.0% (±24.3%)
Sliven,Female,(30-34),6.4,2,-4.4,3.1,-1.4,Not Significant,6.1,0.3,12.5,-68.8,15.2,6.4 (±6.1),-4.4 (±6.1),-68.8% (±15.2%)
Sliven,Female,(35-39),9.2,13,3.8,3.9,1.0,Not Significant,7.6,1.6,16.8,41.3,63.9,9.2 (±7.6),3.8 (±7.6),41.3% (±63.9%)
Sliven,Female,(40-44),9.6,18,8.4,4.9,1.7,Not Significant,9.6,-0.0,19.2,87.5,93.7,9.6 (±9.6),8.4 (±9.6),87.5% (±93.7%)
Sliven,Female,(45-49),17.4,17,-0.4,5.8,-0.1,Not Significant,11.3,6.1,28.7,-2.3,38.5,17.4 (±11.3),-0.4 (±11.3),-2.3% (±38.5%)
Sliven,Female,(5-9),1.3,0,-1.3,1.5,-0.9,Not Significant,2.8,-1.5,4.1,-100.0,0.0,1.3 (±2.8),-1.3 (±2.8),-100.0% (±0.0%)
Sliven,Female,(50-54),19.6,32,12.4,7.2,1.7,Not Significant,14.2,5.4,33.8,63.3,68.6,19.6 (±14.2),12.4 (±14.2),63.3% (±68.6%)
Sliven,Female,(55-59),40.5,47,6.5,10.4,0.6,Not Significant,20.5,20.0,61.0,16.0,39.0,40.5 (±20.5),6.5 (±20.5),16.0% (±39.0%)
Sliven,Female,(60-64),53.1,87,33.9,11.2,3.0,Significant Increase,22.0,31.1,75.1,63.8,48.0,53.1 (±22.0),33.9 (±22.0),63.8% (±48.0%)
Sliven,Female,(65-69),85.7,146,60.3,14.8,4.1,Significant Increase,29.0,56.7,114.7,70.4,43.1,85.7 (±29.0),60.3 (±29.0),70.4% (±43.1%)
Sliven,Female,(70-74),128.6,157,28.4,15.0,1.9,Not Significant,29.3,99.3,157.9,22.1,22.7,128.6 (±29.3),28.4 (±29.3),22.1% (±22.7%)
